,location,total_sqft,bath,price,bedrooms
2274,Gollarapalya Hosahalli,1905,3.0,86.0,4.0
2275,Gottigere,812,1.0,26.0,1.0
2276,Gottigere,812,1.0,26.0,1.0
2277,Gottigere,1100,2.0,40.0,2.0
2278,Gottigere,967,2.0,45.0,2.0
2279,Gottigere,1222,2.0,63.0,2.0
2280,Gottigere,950,2.0,38.0,2.0
2281,Gottigere,1153,2.0,48.5,2.0
2282,Gottigere,990,2.0,40.0,2.0
2283,Gottigere,1235,2.0,63.0,2.0
2284,Gottigere,1000,2.0,35.0,2.0
2285,Gottigere,1010,2.0,35.0,2.0
2286,Gottigere,945,2.0,45.0,2.0
2287,Gottigere,1120,2.0,50.0,2.0
2288,Gottigere,1200,2.0,40.0,2.0
2289,Gottigere,1280,2.0,61.0,2.0
2290,Gottigere,1205,2.0,56.58,2.0
2291,Gottigere,1170,2.0,40.0,2.0
2292,Gottigere,1110,2.0,36.25,2.0
2293,Gottigere,1245,2.0,59.0,2.0
2294,Gottigere,1200,2.0,50.0,2.0
2295,Gottigere,1618,3.0,82.5,3.0
2296,Gottigere,1600,2.0,55.0,3.0
2297,Gottigere,1300,3.0,65.0,3.0
2298,Gottigere,1460,2.0,65.0,3.0
2299,Gottigere,1500,3.0,70.0,3.0
2300,Gottigere,1621,3.0,72.0,3.0
2301,Gottigere,1385,3.0,64.0,3.0
2302,Gottigere,1385,2.0,50.0,3.0
2303,Gottigere,1425,2.0,47.0,3.0
2304,Gottigere,1435,2.0,62.0,3.0
2305,Gottigere,1400,2.0,50.0,3.0
2306,Gottigere,1230,2.0,52.0,3.0
2307,Gottigere,1500,3.0,63.0,3.0
2308,Gottigere,1613,3.0,72.0,3.0
2309,Gottigere,2000,4.0,82.0,4.0
2310,Gottigere,2500,3.0,120.0,4.0
2311,Gottigere,3000,3.0,132.0,4.0
2312,Green Glen Layout,940,2.0,56.8,2.0
2313,Green Glen Layout,1075,2.0,60.0,2.0
2314,Green Glen Layout,1250,2.0,75.0,2.0
2315,Green Glen Layout,1670,3.0,120.0,3.0
2316,Green Glen Layout,1725,3.0,130.0,3.0
2317,Green Glen Layout,1715,3.0,115.0,3.0
2318,Green Glen Layout,1751,2.0,115.0,3.0
2319,Green Glen Layout,1750,3.0,130.0,3.0
2320,Green Glen Layout,1752,3.0,105.0,3.0
2321,Green Glen Layout,1680,4.0,95.0,3.0
2322,Green Glen Layout,1728,3.0,125.0,3.0
2323,Green Glen Layout,1645,3.0,110.0,3.0
2324,Green Glen Layout,1750,3.0,120.0,3.0
2325,Green Glen Layout,1751,3.0,115.0,3.0
2326,Green Glen Layout,1750,3.0,105.0,3.0
2327,Green Glen Layout,1715,3.0,120.0,3.0
2328,Green Glen Layout,1715,3.0,115.0,3.0
2329,Green Glen Layout,1715,3.0,105.0,3.0
2330,Green Glen Layout,1600,3.0,105.0,3.0
2331,Green Glen Layout,1717,3.0,125.0,3.0
2332,Green Glen Layout,1715,3.0,112.0,3.0
2333,Green Glen Layout,3250,4.0,230.0,4.0
2334,Green Glen Layout,3250,4.0,230.0,4.0
2335,Green Glen Layout,3270,4.0,205.0,4.0
2336,Gubbalala,1205,2.0,70.0,2.0
2337,Gubbalala,1475,2.0,80.0,2.0
2338,Gubbalala,1100,2.0,49.5,2.0
2339,Gubbalala,1060,2.0,46.0,2.0
2340,Gubbalala,1470,2.0,82.0,3.0
2341,Gubbalala,1745,3.0,104.0,3.0
2342,Gubbalala,1745,3.0,115.0,3.0
2343,Gubbalala,1745,3.0,110.0,3.0
2344,Gubbalala,1650,3.0,71.0,3.0
2345,Gubbalala,1435,2.0,80.0,3.0
2346,Gubbalala,2000,3.0,125.0,3.0
2347,Gubbalala,2000,4.0,85.0,4.0
2348,Gubbalala,4000,5.0,195.0,4.0
2349,Gubbalala,2570,4.0,141.0,5.0
2350,Gunjur,1140,2.0,43.0,2.0
2351,Gunjur,1140,2.0,49.11,2.0
2352,Gunjur,1195,2.0,44.0,2.0
2353,Gunjur,1190,2.0,40.0,2.0
2354,Gunjur,1080,2.0,41.0,2.0
2355,Gunjur,1175,2.0,43.48,2.0
2356,Gunjur,1071,2.0,51.0,2.0
2357,Gunjur,1063,2.0,40.0,2.0
2358,Gunjur,1235,2.0,52.76,2.0
2359,Gunjur,1235,2.0,44.5,2.0
2360,Gunjur,1356,2.0,66.0,3.0
2361,Gunjur,1600,3.0,75.0,3.0
2362,Gunjur,1800,3.0,70.0,3.0
2363,Gunjur,1362,3.0,62.63,3.0
2364,Gunjur,1362,3.0,62.63,3.0
2365,Gunjur,1362,3.0,62.63,3.0
2366,Gunjur,1588,2.0,90.0,3.0
2367,Gunjur,2000,3.0,95.0,4.0
2368,HAL 2nd Stage,600,3.0,145.0,2.0
2369,HAL 2nd Stage,1490,2.0,300.0,3.0
2370,HAL 2nd Stage,2700,3.0,500.0,3.0
2371,HAL 2nd Stage,2040,4.0,500.0,5.0
2372,HBR Layout,1200,2.0,60.0,2.0
2373,HBR Layout,1004,2.0,49.0,2.0
2374,HBR Layout,1089,2.0,60.0,2.0
2375,HBR Layout,1198,2.0,65.0,2.0
2376,HBR Layout,1200,2.0,120.0,2.0
2377,HBR Layout,1722,3.0,95.0,3.0
2378,HBR Layout,1783,3.0,125.0,3.0
2379,HBR Layout,1656,3.0,90.0,3.0
2380,HBR Layout,1700,3.0,110.0,3.0
2381,HBR Layout,1832,3.0,160.0,3.0
2382,HBR Layout,1200,4.0,120.0,4.0
2383,HBR Layout,1200,4.0,115.0,4.0
2384,HRBR Layout,1374,2.0,95.0,2.0
2385,HRBR Layout,1440,2.0,98.0,2.0
2386,HRBR Layout,1210,2.0,75.0,2.0
2387,HRBR Layout,1265,2.0,78.0,2.0
2388,HRBR Layout,1170,2.0,75.0,2.0
2389,HRBR Layout,1301,2.0,120.0,2.0
2390,HRBR Layout,1145,2.0,68.5,2.0
2391,HRBR Layout,1300,2.0,90.0,2.0
2392,HRBR Layout,1567,3.0,90.0,3.0
2393,HRBR Layout,1335,2.0,87.0,3.0
2394,HRBR Layout,1625,3.0,120.0,3.0
2395,HRBR Layout,1900,3.0,90.0,4.0
2396,HSR Layout,1140,2.0,46.0,2.0
2397,HSR Layout,1140,2.0,46.0,2.0
2398,HSR Layout,1140,2.0,46.0,2.0
2399,HSR Layout,1185,2.0,60.0,2.0
2400,HSR Layout,1127,2.0,68.0,2.0
2401,HSR Layout,1145,2.0,48.0,2.0
2402,HSR Layout,1140,2.0,46.0,2.0
2403,HSR Layout,1126,2.0,69.0,2.0
2404,HSR Layout,1140,2.0,46.0,2.0
2405,HSR Layout,1145,2.0,46.0,2.0
2406,HSR Layout,1142,2.0,65.0,2.0
2407,HSR Layout,1145,2.0,46.0,2.0
2408,HSR Layout,1203,2.0,72.0,2.0
2409,HSR Layout,1140,2.0,46.0,2.0
2410,HSR Layout,1140,2.0,46.0,2.0
2411,HSR Layout,1145,2.0,46.0,2.0
2412,HSR Layout,1145,2.0,46.0,2.0
2413,HSR Layout,1100,2.0,44.0,2.0
2414,HSR Layout,1203,2.0,60.0,2.0
2415,HSR Layout,1120,2.0,70.0,2.0
2416,HSR Layout,1140,2.0,46.0,2.0
2417,HSR Layout,1289,2.0,70.0,2.0
2418,HSR Layout,1203,2.0,60.0,2.0
2419,HSR Layout,1140,2.0,46.0,2.0
2420,HSR Layout,1400,3.0,56.0,3.0
2421,HSR Layout,1430,2.0,65.0,3.0
2422,HSR Layout,1475,3.0,75.0,3.0
2423,HSR Layout,1750,3.0,95.0,3.0
2424,HSR Layout,2424,3.0,90.0,3.0
2425,HSR Layout,1650,3.0,110.0,3.0
2426,HSR Layout,1600,2.0,115.0,3.0
2427,HSR Layout,2400,3.0,88.0,3.0
2428,HSR Layout,1360,2.0,53.0,3.0
2429,HSR Layout,1844,3.0,95.0,3.0
2430,HSR Layout,1844,3.0,89.0,3.0
2431,HSR Layout,4200,5.0,245.0,5.0
2432,Haralur Road,575,1.0,38.0,1.0
2433,Haralur Road,1240,2.0,70.0,2.0
2434,Haralur Road,1027,2.0,44.0,2.0
2435,Haralur Road,1194,2.0,47.0,2.0
2436,Haralur Road,1202,2.0,53.0,2.0
2437,Haralur Road,1056,2.0,61.0,2.0
2438,Haralur Road,1194,2.0,46.0,2.0
2439,Haralur Road,1225,2.0,67.38,2.0
2440,Haralur Road,1243,2.0,46.0,2.0
2441,Haralur Road,1027,2.0,44.0,2.0
2442,Haralur Road,1194,2.0,47.0,2.0
2443,Haralur Road,1140,2.0,43.0,2.0
2444,Haralur Road,1027,2.0,44.0,2.0
2445,Haralur Road,1194,2.0,46.0,2.0
2446,Haralur Road,1140,2.0,43.0,2.0
2447,Haralur Road,1092,2.0,44.0,2.0
2448,Haralur Road,1300,2.0,73.0,2.0
2449,Haralur Road,1194,2.0,47.0,2.0
2450,Haralur Road,1243,2.0,46.0,2.0
2451,Haralur Road,1225,2.0,67.38,2.0
2452,Haralur Road,1243,2.0,46.0,2.0
2453,Haralur Road,1230,2.0,78.0,2.0
2454,Haralur Road,1000,2.0,44.0,2.0
2455,Haralur Road,1300,2.0,79.0,2.0
2456,Haralur Road,1088,2.0,68.0,2.0
2457,Haralur Road,1027,2.0,44.0,2.0
2458,Haralur Road,1225,2.0,70.0,2.0
2459,Haralur Road,1194,2.0,46.0,2.0
2460,Haralur Road,1300,2.0,75.0,2.0
2461,Haralur Road,1243,2.0,46.0,2.0
2462,Haralur Road,1027,2.0,44.0,2.0
2463,Haralur Road,1243,2.0,46.0,2.0
2464,Haralur Road,1027,2.0,44.0,2.0
2465,Haralur Road,1243,2.0,46.0,2.0
2466,Haralur Road,1243,2.0,46.0,2.0
2467,Haralur Road,1300,2.0,60.0,2.0
2468,Haralur Road,1056,2.0,60.0,2.0
2469,Haralur Road,1140,2.0,42.0,2.0
2470,Haralur Road,1245,2.0,62.0,2.0
2471,Haralur Road,1140,2.0,58.0,2.0
2472,Haralur Road,1140,2.0,42.0,2.0
2473,Haralur Road,1027,2.0,43.0,2.0
2474,Haralur Road,1194,2.0,47.0,2.0
2475,Haralur Road,1194,2.0,47.0,2.0
2476,Haralur Road,1243,2.0,45.0,2.0
2477,Haralur Road,1027,2.0,44.0,2.0
2478,Haralur Road,1194,2.0,46.0,2.0
2479,Haralur Road,1243,2.0,46.0,2.0
2480,Haralur Road,1194,2.0,47.0,2.0
2481,Haralur Road,1056,2.0,65.0,2.0
2482,Haralur Road,1243,2.0,46.0,2.0
2483,Haralur Road,1194,2.0,46.0,2.0
2484,Haralur Road,1243,2.0,46.0,2.0
2485,Haralur Road,1194,2.0,46.0,2.0
2486,Haralur Road,1140,2.0,43.0,2.0
2487,Haralur Road,1194,2.0,47.0,2.0
2488,Haralur Road,1194,2.0,47.0,2.0
2489,Haralur Road,1243,2.0,46.0,2.0
2490,Haralur Road,1243,2.0,46.0,2.0
2491,Haralur Road,1243,2.0,46.0,2.0
2492,Haralur Road,1243,2.0,46.0,2.0
2493,Haralur Road,1225,2.0,77.0,2.0
2494,Haralur Road,1285,2.0,78.0,2.0
2495,Haralur Road,1225,2.0,67.48,2.0
2496,Haralur Road,1225,2.0,69.84,2.0
2497,Haralur Road,1200,2.0,46.0,2.0
2498,Haralur Road,1315,2.0,85.0,2.0
2499,Haralur Road,1300,2.0,75.0,2.0
2500,Haralur Road,1309,2.0,82.0,2.0
2501,Haralur Road,1027,1.0,44.0,2.0
2502,Haralur Road,1243,2.0,46.0,2.0
2503,Haralur Road,1243,2.0,46.0,2.0
2504,Haralur Road,1140,2.0,43.0,2.0
2505,Haralur Road,1300,2.0,75.0,2.0
2506,Haralur Road,1243,2.0,46.0,2.0
2507,Haralur Road,1230,2.0,67.65,2.0
2508,Haralur Road,1194,2.0,46.0,2.0
2509,Haralur Road,1092,2.0,44.0,2.0
2510,Haralur Road,1200,2.0,46.0,2.0
2511,Haralur Road,1243,2.0,46.0,2.0
2512,Haralur Road,1464,3.0,56.0,3.0
2513,Haralur Road,1464,3.0,56.0,3.0
2514,Haralur Road,1810,3.0,100.0,3.0
2515,Haralur Road,1920,3.0,115.0,3.0
2516,Haralur Road,1875,3.0,110.0,3.0
2517,Haralur Road,2017,3.0,125.0,3.0
2518,Haralur Road,1875,3.0,110.0,3.0
2519,Haralur Road,1850,3.0,110.0,3.0
2520,Haralur Road,1444,2.0,80.0,3.0
2521,Haralur Road,1464,3.0,56.0,3.0
2522,Haralur Road,1464,3.0,56.0,3.0
2523,Haralur Road,1830,3.0,101.0,3.0
2524,Haralur Road,1810,3.0,126.0,3.0
2525,Haralur Road,1520,2.0,96.0,3.0
2526,Haralur Road,2017,2.0,125.0,3.0
2527,Haralur Road,2017,3.0,105.0,3.0
2528,Haralur Road,1520,2.0,90.0,3.0
2529,Haralur Road,1985,3.0,130.0,3.0
2530,Haralur Road,1255,2.0,90.0,3.0
2531,Haralur Road,1560,3.0,90.0,3.0
2532,Haralur Road,1520,2.0,85.0,3.0
2533,Haralur Road,1650,3.0,100.0,3.0
2534,Haralur Road,1580,3.0,73.0,3.0
2535,Haralur Road,1520,2.0,96.0,3.0
2536,Haralur Road,1510,3.0,83.05,3.0
2537,Haralur Road,1810,3.0,100.0,3.0
2538,Haralur Road,1850,3.0,120.0,3.0
2539,Haralur Road,1464,3.0,56.0,3.0
2540,Haralur Road,1710,3.0,85.0,3.0
2541,Haralur Road,1730,3.0,95.0,3.0
2542,Haralur Road,1817,3.0,110.0,3.0
2543,Haralur Road,1976,3.0,92.0,3.0
2544,Haralur Road,1890,3.0,84.0,3.0
2545,Haralur Road,1464,3.0,56.0,3.0
2546,Haralur Road,1255,3.0,90.0,3.0
2547,Haralur Road,1735,3.0,97.0,3.0
2548,Haralur Road,1810,3.0,97.83,3.0
2549,Haralur Road,1810,3.0,112.0,3.0
2550,Haralur Road,2805,5.0,154.0,4.0
2551,Haralur Road,2805,4.0,154.0,4.0
2552,Haralur Road,3400,5.0,240.0,4.0
2553,Haralur Road,3185,4.0,175.0,4.0
2554,Haralur Road,2805,5.0,160.0,4.0
2555,Haralur Road,2805,4.0,154.0,4.0
2556,Harlur,1174,2.0,69.0,2.0
2557,Harlur,1033,2.0,49.0,2.0
2558,Harlur,1197,2.0,84.0,2.0
2559,Harlur,1174,2.0,76.0,2.0
2560,Harlur,1290,2.0,85.0,2.0
2561,Harlur,1152,2.0,69.0,2.0
2562,Harlur,1290,2.0,87.0,2.0
2563,Harlur,1197,2.0,79.0,2.0
2564,Harlur,1174,2.0,78.0,2.0
2565,Harlur,1200,2.0,52.0,2.0
2566,Harlur,1197,2.0,79.0,2.0
2567,Harlur,1174,2.0,75.0,2.0
2568,Harlur,1331,2.0,88.0,2.0
2569,Harlur,1133,2.0,55.0,2.0
2570,Harlur,1197,2.0,82.0,2.0
2571,Harlur,1303,2.0,90.0,2.0
2572,Harlur,1174,2.0,75.0,2.0
2573,Harlur,1197,2.0,78.0,2.0
2574,Harlur,1290,2.0,89.9,2.0
2575,Harlur,1386,2.0,85.0,2.0
2576,Harlur,1174,2.0,74.0,2.0
2577,Harlur,1174,2.0,78.0,2.0
2578,Harlur,1197,2.0,77.0,2.0
2579,Harlur,1225,2.0,56.0,2.0
2580,Harlur,1197,2.0,76.0,2.0
2581,Harlur,1197,2.0,75.0,2.0
2582,Harlur,1197,2.0,79.9,2.0
2583,Harlur,1370,2.0,88.0,2.0
2584,Harlur,1335,2.0,72.76,2.0
2585,Harlur,1709,3.0,150.0,3.0
2586,Harlur,1757,3.0,132.0,3.0
2587,Harlur,1754,3.0,125.0,3.0
2588,Harlur,1754,3.0,135.0,3.0
2589,Harlur,1754,3.0,124.0,3.0
2590,Harlur,1749,3.0,115.0,3.0
2591,Harlur,1758,3.0,133.0,3.0
2592,Harlur,1730,3.0,100.0,3.0
2593,Harlur,1749,3.0,112.0,3.0
2594,Harlur,1750,3.0,136.0,3.0
2595,Harlur,1762,3.0,133.0,3.0
2596,Harlur,1756,3.0,131.0,3.0
2597,Harlur,1755,3.0,130.0,3.0
2598,Harlur,1756,3.0,128.0,3.0
2599,Harlur,1749,3.0,120.0,3.0
2600,Harlur,1754,3.0,132.0,3.0
2601,Harlur,1756,3.0,134.0,3.0
2602,Harlur,1710,3.0,85.0,3.0
2603,Harlur,1755,3.0,115.0,3.0
2604,Harlur,1710,3.0,85.0,3.0
2605,Harlur,1755,3.0,117.0,3.0
2606,Harlur,3385,4.0,260.0,4.0
2607,Harlur,2820,4.0,153.5,4.0
2608,Harlur,2569,4.0,175.0,4.0
2609,Harlur,2569,5.0,180.0,4.0
2610,Harlur,2990,4.0,225.0,4.0
2611,Hebbal,1349,2.0,98.2,2.0
2612,Hebbal,1337,2.0,82.0,2.0
2613,Hebbal,1349,2.0,98.0,2.0
2614,Hebbal,1080,2.0,54.0,2.0
2615,Hebbal,812,2.0,55.0,2.0
2616,Hebbal,823,2.0,50.63,2.0
2617,Hebbal,1420,2.0,123.0,2.0
2618,Hebbal,1420,2.0,99.39,2.0
2619,Hebbal,1420,2.0,99.39,2.0
2620,Hebbal,1440,2.0,115.0,2.0
2621,Hebbal,1100,2.0,54.0,2.0
2622,Hebbal,1420,2.0,107.0,2.0
2623,Hebbal,1320,2.0,92.0,2.0
2624,Hebbal,919,2.0,49.0,2.0
2625,Hebbal,1251,2.0,88.73,2.0
2626,Hebbal,1088,2.0,61.45,2.0
2627,Hebbal,1349,2.0,97.8,2.0
2628,Hebbal,1344,2.0,108.0,2.0
2629,Hebbal,1138,2.0,110.0,2.0
2630,Hebbal,1088,2.0,62.0,2.0
2631,Hebbal,1299,2.0,100.0,2.0
2632,Hebbal,1200,2.0,60.0,2.0
2633,Hebbal,1390,2.0,95.0,2.0
2634,Hebbal,1333,2.0,100.0,2.0
2635,Hebbal,1333,2.0,104.0,2.0
2636,Hebbal,1345,2.0,97.0,2.0
2637,Hebbal,985,2.0,62.0,2.0
2638,Hebbal,1320,2.0,91.0,2.0
2639,Hebbal,1040,2.0,55.0,2.0
2640,Hebbal,1420,2.0,99.39,2.0
2641,Hebbal,1162,2.0,69.0,2.0
2642,Hebbal,1100,2.0,60.0,2.0
2643,Hebbal,1299,2.0,97.0,2.0
2644,Hebbal,1420,2.0,99.26,2.0
2645,Hebbal,1252,2.0,92.0,2.0
2646,Hebbal,1162,2.0,59.0,2.0
2647,Hebbal,1294,2.0,115.0,2.0
2648,Hebbal,1150,2.0,57.0,2.0
2649,Hebbal,1349,2.0,98.0,2.0
2650,Hebbal,1349,2.0,96.8,2.0
2651,Hebbal,1760,2.0,123.0,3.0
2652,Hebbal,1900,3.0,119.0,3.0
2653,Hebbal,1760,2.0,130.0,3.0
2654,Hebbal,1920,3.0,134.0,3.0
2655,Hebbal,1255,2.0,77.68,3.0
2656,Hebbal,1355,3.0,83.87,3.0
2657,Hebbal,1790,3.0,127.0,3.0
2658,Hebbal,1985,4.0,189.0,3.0
2659,Hebbal,2526,2.0,250.0,3.0
2660,Hebbal,1255,2.0,77.68,3.0
2661,Hebbal,1069,3.0,65.4,3.0
2662,Hebbal,1700,3.0,124.0,3.0
2663,Hebbal,1355,3.0,83.87,3.0
2664,Hebbal,1355,3.0,83.87,3.0
2665,Hebbal,2400,4.0,180.0,3.0
2666,Hebbal,1255,2.0,77.68,3.0
2667,Hebbal,1645,3.0,135.0,3.0
2668,Hebbal,2080,3.0,175.0,3.0
2669,Hebbal,1355,3.0,83.87,3.0
2670,Hebbal,2600,3.0,195.0,3.0
2671,Hebbal,1645,3.0,117.0,3.0
2672,Hebbal,1645,3.0,121.0,3.0
2673,Hebbal,1760,3.0,123.0,3.0
2674,Hebbal,1645,3.0,120.0,3.0
2675,Hebbal,1255,2.0,90.0,3.0
2676,Hebbal,1645,3.0,117.0,3.0
2677,Hebbal,1255,3.0,77.68,3.0
2678,Hebbal,1586,3.0,90.0,3.0
2679,Hebbal,1636,3.0,119.0,3.0
2680,Hebbal,2661,3.0,226.5,3.0
2681,Hebbal,1255,2.0,95.0,3.0
2682,Hebbal,1269,2.0,73.0,3.0
2683,Hebbal,1255,2.0,95.0,3.0
2684,Hebbal,1255,3.0,77.68,3.0
2685,Hebbal,1255,2.0,90.0,3.0
2686,Hebbal,1255,3.0,77.68,3.0
2687,Hebbal,1987,4.0,165.0,3.0
2688,Hebbal,1645,3.0,117.0,3.0
2689,Hebbal,1355,3.0,83.87,3.0
2690,Hebbal,2650,4.0,199.0,3.0
2691,Hebbal,1800,3.0,140.0,3.0
2692,Hebbal,1860,3.0,95.0,3.0
2693,Hebbal,1255,2.0,95.0,3.0
2694,Hebbal,1645,3.0,117.0,3.0
2695,Hebbal,2600,3.0,199.0,3.0
2696,Hebbal,1110,3.0,59.0,3.0
2697,Hebbal,2388,3.0,195.0,3.0
2698,Hebbal,1315,3.0,65.0,3.0
2699,Hebbal,2600,3.0,195.0,3.0
2700,Hebbal,1645,3.0,113.0,3.0
2701,Hebbal,1355,3.0,83.87,3.0
2702,Hebbal,1590,3.0,96.0,3.0
2703,Hebbal,1255,3.0,77.68,3.0
2704,Hebbal,1645,3.0,117.0,3.0
2705,Hebbal,1920,3.0,134.0,3.0
2706,Hebbal,1920,3.0,150.0,3.0
2707,Hebbal,1740,2.0,137.0,3.0
2708,Hebbal,1430,3.0,85.0,3.0
2709,Hebbal,1662,3.0,155.0,3.0
2710,Hebbal,2250,3.0,219.0,3.0
2711,Hebbal,5611,4.0,477.0,4.0
2712,Hebbal,2483,5.0,212.0,4.0
2713,Hebbal,2790,5.0,198.0,4.0
2714,Hebbal,2483,5.0,215.0,4.0
2715,Hebbal,2790,4.0,198.0,4.0
2716,Hebbal,3067,4.0,230.0,4.0
2717,Hebbal,3067,4.0,230.0,4.0
2718,Hebbal,4235,4.0,365.0,4.0
2719,Hebbal,3960,5.0,386.0,4.0
2720,Hebbal,2483,5.0,230.0,4.0
2721,Hebbal,2790,4.0,198.0,4.0
2722,Hebbal,3960,5.0,386.0,4.0
2723,Hebbal,2790,4.0,198.0,4.0
2724,Hebbal,2790,5.0,204.0,4.0
2725,Hebbal,2790,5.0,198.0,4.0
2726,Hebbal,2470,4.0,203.0,4.0
2727,Hebbal,2630,5.0,188.0,4.0
2728,Hebbal,2790,5.0,198.0,4.0
2729,Hebbal,4235,5.0,364.0,4.0
2730,Hebbal,2470,5.0,192.0,4.0
2731,Hebbal,2375,4.0,189.0,4.0
2732,Hebbal,2790,4.0,198.0,4.0
2733,Hebbal,4225,6.0,359.0,4.0
2734,Hebbal,4000,6.0,370.0,4.0
2735,Hebbal Kempapura,1200,2.0,125.0,2.0
2736,Hebbal Kempapura,1300,2.0,102.0,2.0
2737,Hebbal Kempapura,1485,3.0,132.0,2.0
2738,Hebbal Kempapura,1400,2.0,108.0,2.0
2739,Hebbal Kempapura,1700,3.0,155.0,3.0
2740,Hebbal Kempapura,1800,3.0,175.0,3.0
2741,Hebbal Kempapura,2900,4.0,300.0,3.0
2742,Hebbal Kempapura,3522,3.0,380.0,3.0
2743,Hebbal Kempapura,2900,4.0,240.0,3.0
2744,Hebbal Kempapura,1466,2.0,140.0,3.0
2745,Hebbal Kempapura,1725,2.0,165.0,3.0
2746,Hebbal Kempapura,1200,3.0,125.0,3.0
2747,Hebbal Kempapura,3408,3.0,260.0,3.0
2748,Hebbal Kempapura,1800,3.0,150.0,3.0
2749,Hebbal Kempapura,1785,3.0,165.0,3.0
2750,Hebbal Kempapura,1600,3.0,170.0,3.0
2751,Hebbal Kempapura,1730,3.0,175.0,3.0
2752,Hebbal Kempapura,3900,5.0,360.0,4.0
2753,Hebbal Kempapura,3900,5.0,310.0,4.0
2754,Hebbal Kempapura,3729,4.0,384.0,4.0
2755,Hebbal Kempapura,2280,5.0,200.0,5.0
2756,Hebbal Kempapura,2400,5.0,200.0,5.0
2757,Hebbal Kempapura,2800,5.0,220.0,5.0
2758,Hegde Nagar,1050,1.0,56.0,2.0
2759,Hegde Nagar,1341,2.0,97.0,2.0
2760,Hegde Nagar,1200,2.0,75.0,2.0
2761,Hegde Nagar,1340,2.0,72.0,2.0
2762,Hegde Nagar,1000,2.0,66.0,2.0
2763,Hegde Nagar,1569,3.0,101.0,3.0
2764,Hegde Nagar,2026,3.0,132.0,3.0
2765,Hegde Nagar,1801,3.0,115.0,3.0
2766,Hegde Nagar,1703,3.0,113.0,3.0
2767,Hegde Nagar,1570,3.0,105.0,3.0
2768,Hegde Nagar,1801,3.0,140.0,3.0
2769,Hegde Nagar,1965,4.0,125.0,3.0
2770,Hegde Nagar,2006,4.0,196.0,3.0
2771,Hegde Nagar,1847,3.0,135.0,3.0
2772,Hegde Nagar,1835,3.0,88.0,3.0
2773,Hegde Nagar,1965,4.0,132.0,3.0
2774,Hegde Nagar,1703,3.0,125.0,3.0
2775,Hegde Nagar,1847,3.0,125.0,3.0
2776,Hegde Nagar,1718,3.0,119.0,3.0
2777,Hegde Nagar,1847,3.0,123.0,3.0
2778,Hegde Nagar,1703,3.0,130.0,3.0
2779,Hegde Nagar,1718,3.0,130.0,3.0
2780,Hegde Nagar,1884,4.0,118.0,3.0
2781,Hegde Nagar,1930,4.0,122.0,3.0
2782,Hegde Nagar,1835,2.0,92.0,3.0
2783,Hegde Nagar,1500,3.0,135.0,3.0
2784,Hegde Nagar,1835,3.0,88.0,3.0
2785,Hegde Nagar,1835,3.0,89.0,3.0
2786,Hegde Nagar,1200,4.0,83.0,4.0
2787,Hegde Nagar,3216,5.0,300.0,4.0
2788,Hegde Nagar,3750,6.0,375.0,4.0
2789,Hegde Nagar,3000,7.0,210.0,6.0
2790,Hennur,1075,2.0,52.0,2.0
2791,Hennur,1255,2.0,52.32,2.0
2792,Hennur,1225,2.0,57.0,2.0
2793,Hennur,1255,2.0,57.5,2.0
2794,Hennur,1259,2.0,57.0,2.0
2795,Hennur,1255,2.0,53.5,2.0
2796,Hennur,1285,2.0,60.0,2.0
2797,Hennur,1285,2.0,60.0,2.0
2798,Hennur,1100,2.0,60.0,2.0
2799,Hennur,1231,2.0,48.0,2.0
2800,Hennur,1255,2.0,58.0,2.0
2801,Hennur,1040,2.0,42.12,2.0
2802,Hennur,1255,2.0,54.5,2.0
2803,Hennur,1041,2.0,40.6,2.0
2804,Hennur,1255,2.0,55.5,2.0
2805,Hennur,1231,2.0,50.0,2.0
2806,Hennur,1160,2.0,49.0,2.0
2807,Hennur,1255,2.0,53.5,2.0
2808,Hennur,1255,2.0,55.5,2.0
2809,Hennur,1100,2.0,44.55,2.0
2810,Hennur,1255,2.0,57.5,2.0
2811,Hennur,1020,2.0,48.0,2.0
2812,Hennur,1255,2.0,52.32,2.0
2813,Hennur,1295,2.0,64.0,2.0
2814,Hennur,1255,2.0,58.0,2.0
2815,Hennur,1155,2.0,54.5,2.0
2816,Hennur,1255,2.0,52.32,2.0
2817,Hennur,1255,2.0,52.35,2.0
2818,Hennur,1255,2.0,54.5,2.0
2819,Hennur,1255,2.0,55.5,2.0
2820,Hennur,1255,2.0,53.57,2.0
2821,Hennur,1255,2.0,56.5,2.0
2822,Hennur,1050,2.0,42.73,2.0
2823,Hennur,1295,2.0,62.0,2.0
2824,Hennur,1340,3.0,54.24,3.0
2825,Hennur,1260,2.0,52.0,3.0
2826,Hennur,2400,3.0,135.0,3.0
2827,Hennur,1935,3.0,102.0,3.0
2828,Hennur,1655,2.0,70.5,3.0
2829,Hennur,1345,2.0,69.0,3.0
2830,Hennur,1340,2.0,54.27,3.0
2831,Hennur,1830,2.0,113.0,3.0
2832,Hennur,1830,3.0,84.205,3.0
2833,Hennur,3517,4.0,161.5,4.0
2834,Hennur,2500,5.0,125.0,5.0
2835,Hennur Road,1385,2.0,83.09,2.0
2836,Hennur Road,1317,2.0,63.77,2.0
2837,Hennur Road,1157,2.0,84.0,2.0
2838,Hennur Road,1232,2.0,89.0,2.0
